human_symbol	mouse_symbol
SLC39A11	Slc39a11
SLC39A12	Slc39a12
SLC39A13	Slc39a13
SLC39A14	Slc39a14
SLC39A2	Slc39a2
SLC39A3	Slc39a3
SLC39A4	Slc39a4
SLC39A5	Slc39a5
SLC39A6	Slc39a6
SLC39A7	Slc39a7
SLC39A8	Slc39a8
SLC39A9	Slc39a9
SLC3A1	Slc3a1
SLC3A2	Slc3a2
SLC40A1	Slc40a1
SLC41A1	Slc41a1
SLC41A2	Slc41a2
SLC41A3	Slc41a3
SLC43A1	Slc43a1
SLC43A1	Slc43a2
SLC43A2	Slc43a2
SLC43A2	Slc43a1
SLC43A3	Slc43a3
SLC44A1	Slc44a1
SLC44A1	Slc44a3
SLC44A2	Slc44a2
SLC44A2	Slc44a5
SLC44A2	Slc44a4
SLC44A3	Slc44a3
SLC44A3	Slc44a1
SLC44A4	Slc44a4
SLC44A4	Slc44a2
SLC44A4	Slc44a5
SLC44A5	Slc44a5
SLC44A5	Slc44a2
SLC44A5	Slc44a4
SLC45A1	Slc45a1
SLC45A2	Slc45a2
SLC45A3	Slc45a3
SLC45A4	Slc45a4
SLC46A1	Slc46a1
SLC46A2	Slc46a2
SLC46A3	Slc46a3
SLC47A1	Slc47a1
SLC47A1	Slc47a2
SLC47A2	Slc47a1
SLC47A2	Slc47a2
SLC48A1	Slc48a1
SLC49A3	Mfsd7a
SLC49A4	Slc49a4
SLC4A1	Slc4a1
SLC4A1	Slc4a3
SLC4A1	Slc4a2
SLC4A1	Slc4a4
SLC4A1	Slc4a8
SLC4A1	Slc4a10
SLC4A1	Slc4a5
SLC4A1	Slc4a9
SLC4A1	Slc4a7
SLC4A10	Slc4a10
SLC4A10	Slc4a8
SLC4A10	Slc4a3
SLC4A10	Slc4a2
SLC4A10	Slc4a1
SLC4A10	Slc4a4
SLC4A10	Slc4a5
SLC4A10	Slc4a9
SLC4A10	Slc4a7
SLC4A11	Slc4a11
SLC4A1AP	Slc4a1ap
SLC4A2	Slc4a2
SLC4A2	Slc4a3
SLC4A2	Slc4a1
SLC4A2	Slc4a4
SLC4A2	Slc4a8
SLC4A2	Slc4a10
SLC4A2	Slc4a5
SLC4A2	Slc4a9
SLC4A2	Slc4a7
SLC4A3	Slc4a3
SLC4A3	Slc4a2
SLC4A3	Slc4a1
SLC4A3	Slc4a4
SLC4A3	Slc4a8
SLC4A3	Slc4a10
SLC4A3	Slc4a5
SLC4A3	Slc4a9
SLC4A3	Slc4a7
SLC4A4	Slc4a4
SLC4A4	Slc4a3
SLC4A4	Slc4a2
SLC4A4	Slc4a1
SLC4A4	Slc4a8
SLC4A4	Slc4a10
SLC4A4	Slc4a5
SLC4A4	Slc4a9
SLC4A4	Slc4a7
SLC4A5	Slc4a5
SLC4A5	Slc4a3
SLC4A5	Slc4a2
SLC4A5	Slc4a1
SLC4A5	Slc4a4
SLC4A5	Slc4a8
SLC4A5	Slc4a10
SLC4A5	Slc4a9
SLC4A5	Slc4a7
SLC4A7	Slc4a7
SLC4A7	Slc4a3
SLC4A7	Slc4a2
SLC4A7	Slc4a1
SLC4A7	Slc4a4
SLC4A7	Slc4a8
SLC4A7	Slc4a10
SLC4A7	Slc4a5
SLC4A7	Slc4a9
SLC4A8	Slc4a8
SLC4A8	Slc4a10
SLC4A8	Slc4a3
SLC4A8	Slc4a2
SLC4A8	Slc4a1
SLC4A8	Slc4a4
SLC4A8	Slc4a5
SLC4A8	Slc4a9
SLC4A8	Slc4a7
SLC4A9	Slc4a9
SLC4A9	Slc4a3
SLC4A9	Slc4a2
SLC4A9	Slc4a1
SLC4A9	Slc4a4
SLC4A9	Slc4a8
SLC4A9	Slc4a10
SLC4A9	Slc4a5
SLC4A9	Slc4a7
SLC50A1	Slc50a1
SLC51A	Slc51a
SLC51B	Slc51b
SLC52A1	Slc52a2
SLC52A2	Slc52a2
SLC52A3	Slc52a3
SLC5A1	Slc5a1
SLC5A1	Slc5a4b
SLC5A1	Slc5a4a
SLC5A1	Slc5a3
SLC5A1	Slc5a11
SLC5A1	Slc5a10
SLC5A1	Slc5a9
SLC5A1	Slc5a2
SLC5A1	Gm5134
SLC5A10	Slc5a10
SLC5A10	Slc5a3
SLC5A10	Slc5a4b
SLC5A10	Slc5a11
SLC5A10	Slc5a4a
SLC5A10	Slc5a9
SLC5A10	Slc5a2
SLC5A10	Gm5134
SLC5A10	Slc5a1
SLC5A11	Slc5a11
SLC5A11	Slc5a1
SLC5A11	Slc5a3
SLC5A11	Slc5a4b
SLC5A11	Slc5a10
SLC5A11	Slc5a4a
SLC5A11	Slc5a9
SLC5A11	Slc5a2
SLC5A11	Gm5134
SLC5A12	Slc5a12
SLC5A12	Slc5a8
SLC5A2	Slc5a2
SLC5A2	Slc5a1
SLC5A2	Slc5a3
SLC5A2	Slc5a4b
SLC5A2	Slc5a11
SLC5A2	Slc5a10
SLC5A2	Slc5a4a
SLC5A2	Slc5a9
SLC5A2	Gm5134
SLC5A3	Slc5a3
SLC5A3	Slc5a1
SLC5A3	Slc5a4b
SLC5A3	Slc5a11
SLC5A3	Slc5a10
SLC5A3	Slc5a4a
SLC5A3	Slc5a9
SLC5A3	Slc5a2
SLC5A4	Slc5a4a
SLC5A4	Slc5a4b
SLC5A4	Slc5a1
SLC5A4	Slc5a3
SLC5A4	Slc5a11
SLC5A4	Slc5a10
SLC5A4	Slc5a9
SLC5A4	Slc5a2
SLC5A4	Gm5134
SLC5A5	Slc5a5
SLC5A6	Slc5a6
SLC5A7	Slc5a7
SLC5A8	Slc5a8
SLC5A8	Slc5a12
SLC5A9	Slc5a9
SLC5A9	Slc5a1
SLC5A9	Slc5a3
SLC5A9	Slc5a4b
SLC5A9	Slc5a11
SLC5A9	Slc5a10
SLC5A9	Slc5a4a
SLC5A9	Slc5a2
SLC5A9	Gm5134
SLC66A1	Slc66a1
SLC66A2	Slc66a2
SLC66A3	Pqlc3
SLC6A1	Slc6a1
SLC6A1	Slc6a8
SLC6A1	Slc6a12
SLC6A1	Slc6a13
SLC6A1	Slc6a11
SLC6A1	Slc6a6
SLC6A11	Slc6a11
SLC6A11	Slc6a12
SLC6A11	Slc6a13
SLC6A11	Slc6a8
SLC6A11	Slc6a1
SLC6A11	Slc6a6
SLC6A12	Slc6a12
SLC6A12	Slc6a13
SLC6A12	Slc6a11
SLC6A12	Slc6a8
SLC6A12	Slc6a1
SLC6A12	Slc6a6
SLC6A13	Slc6a13
SLC6A13	Slc6a12
SLC6A13	Slc6a11
SLC6A13	Slc6a8
SLC6A13	Slc6a1
SLC6A13	Slc6a6
SLC6A14	Slc6a14
SLC6A15	Slc6a15
SLC6A15	Slc6a17
SLC6A16	Slc6a16
SLC6A17	Slc6a17
SLC6A17	Slc6a15
SLC6A18	Slc6a18
SLC6A18	Slc6a19
SLC6A19	Slc6a19
SLC6A19	Slc6a18
SLC6A2	Slc6a2
SLC6A2	Slc6a3
SLC6A2	Slc6a4
SLC6A20	Slc6a20a
SLC6A20	Slc6a20b
SLC6A21P	Slc6a21
SLC6A3	Slc6a3
SLC6A3	Slc6a2
SLC6A3	Slc6a4
SLC6A4	Slc6a4
SLC6A4	Slc6a2
SLC6A5	Slc6a5
SLC6A6	Slc6a6
SLC6A6	Slc6a8
SLC6A6	Slc6a1
SLC6A6	Slc6a12
SLC6A6	Slc6a13
SLC6A6	Slc6a11
SLC6A7	Slc6a7
SLC6A8	Slc6a8
SLC6A8	Slc6a1
SLC6A8	Slc6a12
SLC6A8	Slc6a13
SLC6A8	Slc6a11
SLC6A8	Slc6a6
SLC6A9	Slc6a9
SLC7A1	Slc7a1
SLC7A1	Slc7a3
SLC7A1	AU018091
SLC7A1	Slc7a2
SLC7A10	Slc7a10
SLC7A10	Slc7a8
SLC7A11	Slc7a11
SLC7A13	Slc7a13
SLC7A13	Slc7a12
SLC7A14	Slc7a14
SLC7A15P	Slc7a15
SLC7A2	Slc7a2
SLC7A2	Slc7a3
SLC7A2	AU018091
SLC7A2	Slc7a1
SLC7A3	Slc7a3
SLC7A3	AU018091
SLC7A3	Slc7a1
SLC7A3	Slc7a2
SLC7A4	Slc7a4
SLC7A5	Slc7a5
SLC7A6	Slc7a6
SLC7A6	Slc7a7
SLC7A6OS	Slc7a6os
SLC7A7	Slc7a7
SLC7A7	Slc7a6
SLC7A8	Slc7a8
SLC7A8	Slc7a10
SLC7A9	Slc7a9
SLC8A1	Slc8a1
SLC8A1	Slc8a3
SLC8A1	Slc8a2
SLC8A2	Slc8a2
SLC8A2	Slc8a1
SLC8A2	Slc8a3
SLC8A3	Slc8a3
SLC8A3	Slc8a1
SLC8A3	Slc8a2
SLC8B1	Slc8b1
SLC9A1	Slc9a1
SLC9A1	Slc9a4
SLC9A1	Slc9a2
SLC9A2	Slc9a2
SLC9A2	Slc9a4
SLC9A2	Slc9a1
SLC9A3	Slc9a3
SLC9A3	Slc9a5
SLC9A3R1	Slc9a3r1
SLC9A3R1	Slc9a3r2
SLC9A3R2	Slc9a3r2
SLC9A3R2	Slc9a3r1
SLC9A4	Slc9a4
SLC9A4	Slc9a2
SLC9A4	Slc9a1
SLC9A5	Slc9a5
SLC9A5	Slc9a3
SLC9A6	Slc9a6
SLC9A6	Slc9a7
SLC9A6	Slc9a9
SLC9A7	Slc9a7
SLC9A7	Slc9a6
SLC9A7	Slc9a9
SLC9A7P1	Slc9a6
SLC9A7P1	Slc9a7
SLC9A7P1	Slc9a9
SLC9A8	Slc9a8
SLC9A9	Slc9a9
SLC9A9	Slc9a6
SLC9A9	Slc9a7
SLC9B1	Slc9b1
SLC9B1	Slc9b2
SLC9B1P1	Slc9b1
SLC9B1P2	Slc9b1
SLC9B2	Slc9b2
SLC9B2	Slc9b1
SLC9C1	Slc9c1
SLC9C2	Gm6185
SLCO1A2	Slco1a5
SLCO1A2	Slco1a1
SLCO1A2	Slco1a4
SLCO1A2	Slco1a6
SLCO1A2	Gm6614
SLCO1A2	Gm5724
SLCO1A2	Slco1b2
SLCO1A2	Slco1c1
SLCO1B1	Slco1b2
SLCO1B1	Slco1c1
SLCO1B1	Slco1a5
SLCO1B1	Slco1a1
SLCO1B1	Slco1a4
SLCO1B1	Slco1a6
SLCO1B1	Gm5724
SLCO1B1	Gm6614
SLCO1B3	Slco1b2
SLCO1B3	Slco1c1
SLCO1B3	Slco1a5
SLCO1B3	Slco1a1
SLCO1B3	Slco1a4
SLCO1B3	Slco1a6
SLCO1B3	Gm5724
SLCO1B3	Gm6614
SLCO1B3-SLCO1B7	Slco1b2
SLCO1B3-SLCO1B7	Slco1c1
SLCO1B7	Slco1b2
SLCO1B7	Slco1c1
SLCO1B7	Slco1a5
SLCO1B7	Slco1a1
SLCO1B7	Slco1a4
SLCO1B7	Slco1a6
SLCO1B7	Gm5724
SLCO1B7	Gm6614
SLCO1C1	Slco1c1
SLCO1C1	Slco1a5
SLCO1C1	Slco1a1
SLCO1C1	Slco1a4
SLCO1C1	Slco1b2
SLCO1C1	Slco1a6
SLCO1C1	Gm5724
SLCO1C1	Gm6614
SLCO2A1	Slco2a1
SLCO2B1	Slco2b1
SLCO3A1	Slco3a1
SLCO4A1	Slco4a1
SLCO4C1	Slco4c1
SLCO4C1	Slco6d1
SLCO4C1	Slco6c1
SLCO5A1	Slco5a1
SLCO6A1	Slco6d1
SLCO6A1	Slco6c1
SLCO6A1	Slco6b1
SLCO6A1	Slco4c1
SLF1	Slf1
SLF2	Slf2
SLFN11	Slfn9
SLFN11	Slfn8
SLFN11	Slfn10-ps
SLFN11	Slfn5
SLFN11	Slfn14
SLFN12	Slfn3
SLFN12	Slfn4
SLFN12	Slfn2
SLFN12	Slfn1
SLFN12L	Slfn2
SLFN12L	Slfn3
SLFN12L	Slfn3
SLFN12L	Slfn4
SLFN12L	Slfn4
SLFN12L	Slfn4
SLFN12L	Slfn3
SLFN12L	Slfn2
SLFN12L	Slfn1
SLFN13	Slfn9
SLFN13	Slfn8
SLFN13	Slfn5
SLFN13	Slfn14
SLFN13	Slfn10-ps
SLFN14	Slfn14
SLFN14	Slfn5
SLFN14	Slfn9
SLFN14	Slfn8
SLFN14	Slfn10-ps
SLFN5	Slfn5
SLFN5	Slfn8
SLFN5	Slfn14
SLFN5	Slfn10-ps
SLFN5	Slfn9
SLFNL1	Slfnl1
SLIRP	Slirp
SLIRP	Msi2
SLIT1	Slit1
SLIT1	Slit3
SLIT1	Slit2
SLIT2	Slit2
SLIT2	Slit3
SLIT2	Slit1
SLIT3	Slit3
SLIT3	Slit1
SLIT3	Slit2
SLITRK1	Slitrk1
SLITRK2	Slitrk2
SLITRK2	Slitrk4
SLITRK2	Slitrk5
SLITRK3	Slitrk3
SLITRK3	Slitrk4
SLITRK3	Slitrk5
SLITRK3	Slitrk2
SLITRK4	Slitrk4
SLITRK4	Slitrk5
SLITRK4	Slitrk2
SLITRK5	Slitrk5
SLITRK5	Slitrk4
SLITRK5	Slitrk3
SLITRK5	Slitrk2
SLITRK6	Slitrk6
SLK	Slk
SLMAP	Slmap
SLN	Sln
SLPI	Slpi
SLTM	Sltm
SLU7	Slu7
SLURP1	Slurp1
SLURP1	Lypd2
SLURP2	Slurp2
SLURP2	Ly6g6g
SLX1A	Slx1b
SLX1B	Slx1b
SLX4	Slx4
SLX4IP	Slx4ip
SMAD1	Smad1
SMAD1	Smad5
SMAD1	Smad9
SMAD2	Smad2
SMAD2	Smad3
SMAD3	Smad3
SMAD3	Smad2
SMAD4	Smad4
SMAD5	Smad5
SMAD5	Smad1
SMAD5	Smad9
SMAD6	Smad6
SMAD6	Smad7
SMAD7	Smad7
SMAD7	Smad6
SMAD9	Smad9
SMAD9	Smad1
SMAD9	Smad5
SMAGP	Smagp
SMAP1	Smap1
SMAP2	Smap2
SMARCA1	Smarca1
SMARCA1	Smarca5
SMARCA1	Smarca5-ps
SMARCA1	Chd1
SMARCA2	Smarca2
SMARCA2	Smarca4
SMARCA4	Smarca4
SMARCA4	Smarca2
SMARCA5	Smarca5
SMARCA5	Smarca1
SMARCA5	Smarca5-ps
SMARCA5	Chd1
SMARCAD1	Smarcad1
SMARCAL1	Smarcal1
SMARCB1	Smarcb1
SMARCC1	Smarcc1
SMARCC1	Smarcc2
SMARCC2	Smarcc2
SMARCC2	Smarcc1
SMARCD1	Smarcd1
SMARCD1	Smarcd3
SMARCD1	Smarcd2
SMARCD2	Smarcd2
SMARCD2	Smarcd3
SMARCD2	Smarcd1
SMARCD3	Smarcd3
SMARCD3	Smarcd2
SMARCD3	Smarcd1
SMARCE1	Smarce1
SMBD1P	Smbd1
SMC1A	Smc1a
SMC1A	Smc1b
SMC1B	Smc1b
SMC1B	Smc1a
SMC2	Smc2
SMC3	Smc3
SMC4	Smc4
SMC5	Smc5
SMC6	Smc6
SMCHD1	Smchd1
SMCO1	Smco1
SMCO2	Smco2
SMCO3	Smco3
SMCO4	Smco4
SMCP	Smcp
SMCR8	Smcr8
SMDT1	Smdt1
SMG1	Smg1
SMG1P4	Smg1
SMG5	Smg5
SMG6	Smg6
SMG7	Smg7
SMG8	Smg8
SMG9	Smg9
SMIM1	Smim1
SMIM10	Smim10l2a
SMIM10	Fam220a
SMIM10L1	Smim10l1
SMIM10L2A	Smim10l2a
SMIM10L2B	Smim10l2a
SMIM11A	Smim11
SMIM11B	Smim11
SMIM11P1	Smim11
SMIM12	Smim12
SMIM13	Smim13
SMIM14	Smim14
SMIM15	Smim15
SMIM17	Smim17
SMIM17	Gm20715
SMIM18	Smim18
SMIM19	Smim19
SMIM20	Smim20
SMIM22	Smim22
SMIM23	Smim23
SMIM24	Smim24
SMIM26	Smim26
SMIM27	Smim27
SMIM29	AI413582
SMIM3	Smim3
SMIM30	2610001J05Rik
SMIM31	Smim31
SMIM32	Gm45623
SMIM33	1700066B19Rik
SMIM34A	Smim34
SMIM35	BC049352
SMIM36	Gm45716
SMIM36	Gm45716
SMIM38	Smim38
SMIM39	Arhgef4
SMIM4	Smim4
SMIM40	Smim40
SMIM40	Smim40-ps
SMIM40	Smim40
SMIM40	Smim40-ps
SMIM41	Smim41
SMIM5	Smim5
SMIM6	Smim6
SMIM7	Smim7
SMIM8	Smim8
SMIM9	Smim9
SMLR1	Smlr1
SMN1	Smn1
SMN2	Smn1
SMNDC1	Smndc1
SMO	Smo
SMOC1	Smoc1
SMOC1	Smoc2
SMOC2	Smoc2
SMOC2	Smoc1
SMOX	Smox
SMPD1	Smpd1
SMPD2	Smpd2
SMPD3	Smpd3
SMPD4	Smpd4
SMPDL3A	Smpdl3a
SMPDL3B	Smpdl3b
SMPX	Smpx
SMR3A	Smr3a
SMR3A	Smr2l
SMR3A	Smr2
SMR3B	Smr2
SMR3B	Smr3a
SMR3B	Smr2l
SMS	Sms
SMS	Sms-ps
SMTN	Smtn
SMTN	Smtnl2
SMTNL1	Smtnl1
SMTNL1	Txndc2
SMTNL1	Smarce1
SMTNL1	Nsrp1
SMTNL2	Smtnl2
SMTNL2	Smtn
SMU1	Smu1
SMUG1	Smug1
SMURF1	Smurf1
SMURF1	Smurf2
SMURF2	Smurf2
SMURF2	Smurf1
SMYD1	Smyd1
SMYD2	Smyd2
SMYD3	Smyd3
SMYD4	Smyd4
SMYD5	Smyd5
SNAI1	Snai1
SNAI2	Snai2
SNAI3	Snai3
SNAP23	Snap23
SNAP25	Snap25
SNAP29	Snap29
SNAP47	Snap47
SNAP91	Snap91
SNAPC1	Snapc1
SNAPC1	Snapc1l
SNAPC2	Snapc2
SNAPC3	Snapc3
SNAPC4	Snapc4
SNAPC5	Snapc5
SNAPIN	Snapin
SNCA	Snca
SNCAIP	Sncaip
SNCB	Sncb
SNCG	Sncg
SND1	Snd1
SNED1	Sned1
SNED1	Jag2
SNED1	Dlk1
SNF8	Snf8
SNIP1	Snip1
SNN	Snn
SNORC	Snorc
SNORD113-1	AF357428
SNORD113-1	AF357341
SNORD113-5	AF357428
SNORD113-5	AF357341
SNORD113-6	AF357425
SNORD114-10	AF357428
SNORD114-10	AF357341
SNORD114-20	AF357428
SNORD114-20	AF357341
SNORD114-23	AF357428
SNORD114-23	AF357341
SNORD114-25	AF357341
SNORD114-25	AF357428
SNORD114-26	AF357428
SNORD114-26	AF357341
SNORD114-28	AF357428
SNORD114-28	AF357341
SNORD114-29	AF357428
SNORD114-29	AF357341
SNORD114-30	AF357428
SNORD114-30	AF357341
SNORD30	Gm22680
SNORD31B	Gm23246
SNORD32A	Snord32a
SNORD32A	Gm26252
SNORD32B	Snord32a
SNORD32B	Gm26252
SNORD33	Snord33
SNORD34	Snord34
SNORD35A	Snord35a
SNORD35B	Snord35b
SNORD36A	Gm24134
SNORD36B	Gm22879
SNORD37	Snord37
SNORD38A	Snord38a
SNORD38B	Gm22980
SNORD38B	Gm23615
SNORD38C	Gm22980
SNORD38C	Gm23615
SNORD38D	Gm22980
SNORD38D	Gm23615
SNORD3H	Gm22152
SNORD3J	Gm22865
SNORD3J	Gm24826
SNORD3J	Gm24949
SNORD3J	Gm25419
SNORD3J	Snord3b1
SNORD3J	Snord3b3
SNORD3J	Snord3b4
SNORD3J	Gm23927
SNORD3J	Gm25203
SNORD3J	Rnu3b2
SNPH	Snph
SNRK	Snrk
SNRNP200	Snrnp200
SNRNP200	Ascc3
SNRNP25	Snrnp25
SNRNP27	Snrnp27
SNRNP35	Snrnp35
SNRNP40	Snrnp40
SNRNP48	Snrnp48
SNRNP70	Snrnp70
SNRPA	Snrpa
SNRPA	Snrpb2
SNRPA1	Snrpa1
SNRPB	Snrpb
SNRPB	Snrpn
SNRPB2	Snrpb2
SNRPC	Snrpc
SNRPD1	Snrpd1
SNRPD2	Snrpd2
SNRPD3	Snrpd3
SNRPE	Snrpe
SNRPE	Snrpert
SNRPF	Snrpf
SNRPG	Snrpg
SNRPG	Gm8186
SNRPGP15	Snrpg
SNRPN	Snrpn
SNRPN	Snrpb
SNTA1	Snta1
SNTB1	Sntb1
SNTB1	Sntb2
SNTB2	Sntb2
SNTB2	Sntb1
SNTG1	Sntg1
SNTG1	Sntg2
SNTG2	Sntg2
SNTG2	Sntg1
SNTN	Sntn
SNU13	Snu13
SNU13	Gm5616
SNUPN	Snupn
SNURF	Snurf
SNURF	Gm38393
SNURFL	Snurf
SNW1	Snw1
SNX1	Snx1
SNX10	Snx10
SNX11	Snx11
SNX12	Snx12
SNX12	Snx3
SNX13	Snx13
SNX14	Snx14
SNX15	Snx15
SNX16	Snx16
SNX17	Snx17
SNX18	Snx18
SNX19	Snx19
SNX2	Snx2
SNX20	Snx20
SNX21	Snx21
SNX22	Snx22
SNX24	Snx24
SNX25	Snx25
SNX27	Snx27
SNX29	Snx29
SNX3	Snx3
SNX3	Snx12
SNX30	Snx30
SNX30	Snx7
SNX31	Snx31
SNX32	Snx32
SNX32	Snx6
SNX33	Snx33
SNX4	Snx4
SNX5	Snx5
SNX6	Snx6
SNX6	Snx32
SNX7	Snx7
SNX7	Snx30
SNX8	Snx8
SNX9	Snx9
SOAT1	Soat1
SOAT2	Soat2
SOBP	Sobp
SOCS1	Socs1
SOCS2	Socs2
SOCS2	Gm9847
SOCS3	Socs3
SOCS4	Socs4
SOCS5	Socs5
SOCS6	Socs6
SOCS7	Socs7
SOD1	Sod1
SOD2	Sod2
SOD3	Sod3
SOGA1	Soga1
SOGA1	Mtcl1
SOGA3	Soga3
SOGA3	Soga3
SOGA3	Soga3
SOHLH1	Sohlh1
SOHLH2	Sohlh2
SOHLH2	Sohlh1
SON	Son
SORBS1	Sorbs1
SORBS2	Sorbs2
SORBS3	Sorbs3
SORCS1	Sorcs1
SORCS1	Sorcs3
SORCS1	Sorcs2
SORCS2	Sorcs2
SORCS2	Sorcs3
SORCS2	Sorcs1
SORCS3	Sorcs3
SORCS3	Sorcs1
SORCS3	Sorcs2
SORD	Sord
SORL1	Sorl1
SORT1	Sort1
SOS1	Sos1
SOS1	Sos2
SOS2	Sos2
SOS2	Sos1
SOST	Sost
SOSTDC1	Sostdc1
SOWAHA	Sowaha
SOWAHB	Sowahb
SOWAHC	Sowahc
SOWAHD	Sowahd
SOX1	Sox1
SOX1	Sox8
SOX1	Sox9
SOX1-OT	Sox1ot
SOX10	Sox10
SOX10	Sox8
SOX10	Sox9
SOX11	Sox11
SOX11	Sox8
SOX11	Sox9
SOX12	Sox12
SOX13	Sox13
SOX14	Sox14
SOX14	Sox8
SOX14	Sox9
SOX15	Sox15
SOX15	Sox12
SOX15	Sox8
SOX15	Sox9
SOX17	Sox17
SOX17	Sox18
SOX17	Sox7
SOX18	Sox18
SOX18	Sox17
SOX18	Sox7
SOX2	Sox2
SOX2-OT	Sox2ot
SOX21	Sox21
SOX21	Sox8
SOX21	Sox9
SOX21-AS1	Gm4675
SOX3	Sox3
SOX3	Sox8
SOX3	Sox9
SOX30	Sox30
SOX4	Sox4
SOX5	Sox5
SOX5	Sox6
SOX6	Sox6
SOX6	Sox5
SOX7	Sox7
SOX7	Sox18
SOX7	Sox17
SOX8	Sox8
SOX8	Sox10
SOX8	Sox9
SOX9	Sox9
SOX9	Sox10
SOX9	Sox8
SP1	Sp1
SP100	Sp100
SP100	Sp140
SP100	Sp110
SP100	LOC671917
SP100	LOC100041057
SP100	LOC102638047
SP100	LOC102636558
SP100	LOC102633783
SP100	Csprs
SP110	Sp110
SP110	Sp140
SP110	Sp100
SP110	Gm15753
SP110	Gm16026
SP110	LOC102638047
SP110	LOC102633783
SP110	AC133103.4
SP110	-
SP110	LOC677525
SP110	LOC100041057
SP110	AC125149.4
SP110	LOC671917
SP110	AC125149.5
SP110	AC133103.5
SP140	Sp140
SP140	Sp100
SP140	Sp110
SP140	C130026I21Rik
SP140	LOC100041057
SP140	LOC102638047
SP140	LOC102633783
SP140	LOC671917
SP140L	Sp140
SP140L	Sp100
SP140L	Sp110
SP140L	C130026I21Rik
SP140L	LOC100041057
SP140L	LOC102638047
SP140L	LOC102633783
SP140L	LOC671917
SP140L	Csprs
SP2	Sp2
SP3	Sp3
SP4	Sp4
SP5	Sp5
SP6	Sp6
SP7	Sp7
SP8	Sp8
SP8	Sp9
SP9	Sp9
SP9	Sp8
SPA17	Spa17
SPAAR	Spaar
SPACA1	Spaca1
SPACA3	Spaca3
SPACA4	Spaca4
SPACA5	Spaca5
SPACA5	Lyzl6
SPACA5B	Spaca5
SPACA5B	Lyzl6
SPACA6	Spaca6
SPACA7	Spaca7
SPACA7	1700016D06Rik
SPACA9	Spaca9
SPAG1	Spag1
SPAG11A	Spag11b
SPAG11B	Spag11b
SPAG11B	Spag11a
SPAG16	Spag16
SPAG17	Spag17
SPAG4	Spag4
SPAG5	Spag5
SPAG6	Spag6l
SPAG6	Spag6
SPAG7	Spag7
SPAG8	Spag8
SPAG9	Spag9
SPAG9	Mapk8ip3
SPAM1	Hyal5
SPAM1	Spam1
SPARC	Sparc
SPARCL1	Sparcl1
SPART	Spg20
SPAST	Spast
SPATA1	Spata1
SPATA13	Spata13
SPATA13	Spata13
SPATA13	Arhgef9
SPATA13	Spata13
SPATA13	Arhgef9
SPATA13	Arhgef4
SPATA16	Spata16
SPATA17	Spata17
SPATA18	Spata18
SPATA19	Spata19
SPATA2	Spata2
SPATA20	Spata20
SPATA21	Spata21
SPATA22	Spata22
SPATA22	Gm49340
SPATA24	Spata24
SPATA25	Spata25
SPATA2L	Spata2l
SPATA3	Spata3
SPATA31A1	Spata31
SPATA31A1	Gm597
SPATA31A1	Gm906
SPATA31A1	4931408C20Rik
SPATA31A1	Gm8765
SPATA31A1	Gm30302
SPATA31A3	Spata31
SPATA31A3	Gm597
SPATA31A3	Gm906
SPATA31A3	4931408C20Rik
SPATA31A3	Gm8765
SPATA31A3	Gm30302
SPATA31A5	Spata31
SPATA31A5	Gm597
SPATA31A5	Gm906
SPATA31A5	4931408C20Rik
SPATA31A5	Gm8765
SPATA31A5	Gm30302
SPATA31A6	Spata31
SPATA31A6	Gm597
SPATA31A6	Gm906
SPATA31A6	4931408C20Rik
SPATA31A6	Gm8765
SPATA31A6	Gm30302
SPATA31A7	Spata31
SPATA31A7	Gm597
SPATA31A7	Gm906
SPATA31A7	4931408C20Rik
SPATA31A7	Gm8765
SPATA31A7	Gm30302
SPATA31C1	Spata31
SPATA31C1	Gm597
SPATA31C1	Gm906
SPATA31C1	4931408C20Rik
SPATA31C1	Gm8765
SPATA31C1	Gm30302
SPATA31C2	Spata31
SPATA31C2	Gm597
SPATA31C2	Gm906
SPATA31C2	4931408C20Rik
SPATA31C2	Gm8765
SPATA31C2	Gm30302
SPATA31D1	Spata31d1a
SPATA31D1	Spata31d1b
SPATA31D1	Spata31d1d
SPATA31D1	Spata31d1c
SPATA31D1	1700014D04Rik
SPATA31D1	Gm3893
SPATA31D3	Spata31d1a
SPATA31D3	Spata31d1c
SPATA31D3	Spata31d1b
SPATA31D3	Spata31d1d
SPATA31D3	1700014D04Rik
SPATA31D3	Gm3893
SPATA31D4	Spata31d1a
SPATA31D4	Spata31d1b
SPATA31D4	Spata31d1c
SPATA31D4	Spata31d1d
SPATA31D4	1700014D04Rik
SPATA31D4	Gm3893
SPATA31E1	Spata31
SPATA31E1	Gm30302
SPATA31E1	Gm597
SPATA31E1	Gm906
SPATA31E1	4931408C20Rik
SPATA31E1	Gm8765
SPATA31E1	CR974586.3
SPATA32	Spata32
SPATA33	Spata33
SPATA4	Spata4
SPATA45	Spata45
SPATA46	Spata46
SPATA48	Spata48
SPATA5	Spata5
SPATA5L1	Spata5l1
SPATA6	Spata6
SPATA6L	Spata6l
SPATA7	Spata7
SPATA9	Spata9
SPATC1	Spatc1
SPATC1L	Spatc1l
SPATS1	Spats1
SPATS2	Spats2
SPATS2L	Spats2l
SPC24	Spc24
SPC25	Spc25
SPCS1	Spcs1
SPCS2	Spcs2
SPCS3	Spcs3
SPCS3	Arxes1
